1.730000	4.472656
1.740000	4.465332
1.750000	4.526367
1.760000	4.499512
1.770000	4.501953
1.780000	4.545898
1.790000	4.545898
1.800000	4.560547
1.810000	4.538574
1.820000	4.562988
1.830000	4.562988
1.840000	4.594727
1.850000	4.597168
1.860000	4.558105
1.870000	4.558105
1.880000	4.560547
1.890000	4.572754
1.900000	4.570313
1.910000	4.560547
1.920000	4.567871
1.930000	4.553223
1.940000	4.597168
1.950000	4.575195
1.960000	4.570313
1.970000	4.575195
1.980000	4.582520
1.990000	4.577637
2.000000	4.538574
2.010000	4.582520
2.020000	4.567871
2.030000	4.609375
2.040000	4.567871
2.050000	4.560547
2.060000	4.553223
2.070000	4.548340
2.080000	4.531250
2.090000	4.548340
2.100000	4.538574
2.110000	4.555664
2.120000	4.536133
2.130000	4.499512
2.140000	4.519043
2.150000	4.477539
2.160000	4.499512
2.170000	4.514160
2.180000	4.516602
2.190000	4.543457
2.200000	4.553223
2.210000	4.592285
2.220000	4.577637
2.230000	4.616699
2.240000	4.650879
2.250000	4.648438
2.260000	4.641113
2.270000	4.685059
2.280000	4.663086
2.290000	4.665527
2.300000	4.614258
2.310000	4.626465
2.320000	4.633789
2.330000	4.594727
2.340000	4.575195
2.350000	4.602051
2.360000	4.587402
2.370000	4.577637
2.380000	4.541016
2.390000	4.479980
2.400000	4.494629
2.410000	4.487305
2.420000	4.440918
2.430000	4.470215
2.440000	4.448242
2.450000	4.470215
2.460000	4.489746
2.470000	4.465332
2.480000	4.462891
2.490000	4.497070
2.500000	4.526367
2.510000	4.494629
2.520000	4.516602
2.530000	4.519043
2.540000	4.545898
2.550000	4.553223
2.560000	4.545898
2.570000	4.545898
2.580000	4.567871
2.590000	4.572754
2.600000	4.560547
2.610000	4.538574
2.620000	4.562988
2.630000	4.560547
2.640000	4.599609
2.650000	4.606934
2.660000	4.562988
2.670000	4.560547
2.680000	4.565430
2.690000	4.538574
2.700000	4.501953
2.710000	4.499512
2.720000	4.494629
2.730000	4.465332
2.740000	4.492188
2.750000	4.477539
2.760000	4.501953
2.770000	4.479980
2.780000	4.450684
2.790000	4.514160
2.800000	4.479980
2.810000	4.489746
2.820000	4.497070
2.830000	4.499512
2.840000	4.470215
2.850000	4.514160
2.860000	4.523926
2.870000	4.536133
2.880000	4.536133
2.890000	4.528809
2.900000	4.553223
2.910000	4.499512
2.920000	4.545898
2.930000	4.509277
2.940000	4.543457
2.950000	4.538574
2.960000	4.526367
2.970000	4.550781
2.980000	4.509277
2.990000	4.560547
3.000000	4.536133
3.010000	4.545898
3.020000	4.526367
3.030000	4.521484
3.040000	4.555664
3.050000	4.538574
3.060000	4.538574
3.070000	4.565430
3.080000	4.536133
3.090000	4.550781
3.100000	4.575195
3.110000	4.550781
3.120000	4.528809
3.130000	4.538574
3.140000	4.545898
3.150000	4.538574
3.160000	4.536133
3.170000	4.528809
3.180000	4.536133
3.190000	4.555664
3.200000	4.550781
3.210000	4.519043
3.220000	4.521484
3.230000	4.533691
3.240000	4.553223
3.250000	4.560547
3.260000	4.604492
3.270000	4.541016
3.280000	4.584961
3.290000	4.567871
3.300000	4.614258
3.310000	4.589844
3.320000	4.589844
3.330000	4.609375
3.340000	4.584961
3.350000	4.621582
3.360000	4.582520
3.370000	4.580078
3.380000	4.572754
3.390000	4.582520
3.400000	4.558105
3.410000	4.580078
3.420000	4.587402
3.430000	4.584961
3.440000	4.565430
3.450000	4.565430
3.460000	4.538574
3.470000	4.572754
3.480000	4.572754
3.490000	4.619141
3.500000	4.606934
3.510000	4.619141
3.520000	4.626465
3.530000	4.619141
3.540000	4.604492
3.550000	4.599609
3.560000	4.589844
3.570000	4.580078
3.580000	4.580078
3.590000	4.567871
3.600000	4.594727
3.610000	4.584961
3.620000	4.614258
3.630000	4.606934
3.640000	4.570313
3.650000	4.616699
3.660000	4.616699
3.670000	4.616699
3.680000	4.609375
3.690000	4.611816
3.700000	4.624023
3.710000	4.641113
3.720000	4.689941
3.730000	4.611816
3.740000	4.602051
3.750000	4.567871
3.760000	4.538574
3.770000	4.572754
3.780000	4.570313
3.790000	4.565430
3.800000	4.543457
3.810000	4.560547
3.820000	4.582520
3.830000	4.582520
3.840000	4.587402
3.850000	4.558105
3.860000	4.553223
3.870000	4.553223
3.880000	4.504395
3.890000	4.487305
3.900000	4.462891
3.910000	4.470215
3.920000	4.506836
3.930000	4.499512
3.940000	4.533691
3.950000	4.521484
3.960000	4.514160
3.970000	4.567871
3.980000	4.558105
3.990000	4.545898
4.000000	4.567871
4.010000	4.523926
4.020000	4.587402
4.030000	4.577637
4.040000	4.599609
4.050000	4.589844
4.060000	4.587402
4.070000	4.555664
4.080000	4.589844
4.090000	4.582520
4.100000	4.550781
4.110000	4.545898
4.120000	4.514160
4.130000	4.587402
4.140000	4.567871
4.150000	4.570313
4.160000	4.611816
4.170000	4.594727
4.180000	4.604492
4.190000	4.609375
4.200000	4.614258
4.210000	4.589844
4.220000	4.555664
4.230000	4.555664
4.240000	4.533691
4.250000	4.528809
4.260000	4.494629
4.270000	4.499512
4.280000	4.536133
4.290000	4.541016
4.300000	4.553223
4.310000	4.550781
4.320000	4.570313
4.330000	4.577637
4.340000	4.577637
4.350000	4.548340
4.360000	4.482422
4.370000	4.499512
4.380000	4.433594
4.390000	4.462891
4.400000	4.411621
4.410000	4.460449
4.420000	4.475098
4.430000	4.494629
4.440000	4.506836
4.450000	4.489746
4.460000	4.533691
4.470000	4.538574
4.480000	4.541016
4.490000	4.567871
4.500000	4.575195
4.510000	4.580078
4.520000	4.577637
4.530000	4.545898
4.540000	4.545898
4.550000	4.519043
4.560000	4.567871
4.570000	4.482422
4.580000	4.521484
4.590000	4.521484
4.600000	4.482422
4.610000	4.460449
4.620000	4.494629
4.630000	4.484863
4.640000	4.458008
4.650000	4.450684
4.660000	4.433594
4.670000	4.467773
4.680000	4.460449
4.690000	4.458008
4.700000	4.477539
4.710000	4.506836
4.720000	4.519043
4.730000	4.519043
4.740000	4.545898
4.750000	4.548340
4.760000	4.543457
4.770000	4.538574
4.780000	4.533691
4.790000	4.528809
4.800000	4.555664
4.810000	4.580078
4.820000	4.567871
4.830000	4.606934
4.840000	4.606934
4.850000	4.541016
4.860000	4.562988
4.870000	4.545898
4.880000	4.477539
4.890000	4.443359
4.900000	4.450684
4.910000	4.362793
4.920000	4.394531
4.930000	4.406738
4.940000	4.355469
4.950000	4.355469
4.960000	4.338379
4.970000	4.331055
4.980000	4.321289
4.990000	4.316406
5.000000	4.348145
5.010000	4.377441
5.020000	4.392090
5.030000	4.418945
5.040000	4.392090
5.050000	4.438477
5.060000	4.406738
5.070000	4.416504
5.080000	4.401855
5.090000	4.450684
5.100000	4.465332
5.110000	4.484863
5.120000	4.489746
5.130000	4.541016
5.140000	4.614258
5.150000	4.558105
5.160000	4.580078
5.170000	4.592285
5.180000	4.567871
5.190000	4.553223
5.200000	4.526367
5.210000	4.509277
5.220000	4.523926
5.230000	4.545898
5.240000	4.514160
5.250000	4.509277
5.260000	4.519043
5.270000	4.514160
5.280000	4.506836
5.290000	4.526367
5.300000	4.545898
5.310000	4.550781
5.320000	4.594727
5.330000	4.611816
5.340000	4.663086
5.350000	4.645996
5.360000	4.672852
5.370000	4.616699
5.380000	4.655762
5.390000	4.614258
5.400000	4.597168
5.410000	4.558105
5.420000	4.541016
5.430000	4.487305
5.440000	4.472656
5.450000	4.475098
5.460000	4.411621
5.470000	4.404297
5.480000	4.399414
5.490000	4.421387
5.500000	4.436035
5.510000	4.462891
5.520000	4.492188
5.530000	4.487305
5.540000	4.528809
5.550000	4.494629
5.560000	4.460449
5.570000	4.482422
5.580000	4.489746
5.590000	4.443359
5.600000	4.467773
5.610000	4.458008
5.620000	4.455566
5.630000	4.499512
5.640000	4.477539
5.650000	4.487305
5.660000	4.538574
5.670000	4.567871
5.680000	4.550781
5.690000	4.580078
5.700000	4.582520
5.710000	4.584961
5.720000	4.589844
5.730000	4.516602
5.740000	4.519043
5.750000	4.484863
5.760000	4.455566
5.770000	4.489746
5.780000	4.458008
5.790000	4.528809
5.800000	4.519043
5.810000	4.545898
5.820000	4.541016
5.830000	4.567871
5.840000	4.594727
5.850000	4.582520
5.860000	4.560547
5.870000	4.536133
5.880000	4.519043
5.890000	4.501953
5.900000	4.509277
5.910000	4.489746
5.920000	4.567871
5.930000	4.577637
5.940000	4.580078
5.950000	4.575195
5.960000	4.560547
5.970000	4.567871
5.980000	4.492188
5.990000	4.506836
6.000000	4.458008
6.010000	4.482422
6.020000	4.455566
6.030000	4.541016
6.040000	4.536133
6.050000	4.599609
6.060000	4.602051
6.070000	4.619141
6.080000	4.611816
6.090000	4.528809
6.100000	4.555664
6.111000	4.541016
6.120000	4.521484
6.130000	4.477539
6.140000	4.514160
6.150000	4.516602
6.160000	4.531250
6.170000	4.506836
6.181000	4.567871
6.190000	4.565430
6.200000	4.541016
6.210000	4.548340
6.220000	4.577637
6.230000	4.597168
6.240000	4.587402
6.250000	4.616699
6.260000	4.665527
6.270000	4.636230
6.280000	4.606934
6.290000	4.602051
6.300000	4.533691
6.310000	4.550781
6.320000	4.450684
6.330000	4.472656
6.340000	4.470215
6.350000	4.519043
6.360000	4.521484
6.370000	4.555664
6.380000	4.567871
6.390000	4.541016
6.400000	4.541016
6.410000	4.521484
6.420000	4.506836
6.430000	4.477539
6.440000	4.472656
6.450000	4.470215
6.460000	4.467773
6.470000	4.519043
6.480000	4.536133
6.490000	4.521484
6.500000	4.499512
6.510000	4.497070
6.520000	4.497070
6.530000	4.462891
6.540000	4.514160
6.550000	4.528809
6.560000	4.519043
6.570000	4.541016
6.580000	4.536133
6.590000	4.575195
6.600000	4.624023
6.610000	4.602051
6.620000	4.621582
6.630000	4.611816
6.640000	4.628906
6.650000	4.621582
6.660000	4.572754
6.670000	4.577637
6.680000	4.553223
6.690000	4.550781
6.700000	4.584961
6.710000	4.562988
6.720000	4.567871
6.730000	4.645996
6.740000	4.606934
6.750000	4.645996
6.760000	4.638672
6.770000	4.645996
6.780000	4.624023
6.790000	4.663086
6.800000	4.699707
6.810000	4.655762
6.820000	4.697266
6.830000	4.665527
6.840000	4.660645
6.850000	4.685059
6.860000	4.660645
6.870000	4.648438
6.880000	4.643555
6.890000	4.660645
6.900000	4.658203
6.910000	4.675293
6.920000	4.645996
6.930000	4.641113
6.940000	4.602051
6.950000	4.611816
6.960000	4.594727
6.970000	4.616699
6.980000	4.577637
6.990000	4.609375
7.000000	4.621582
7.010000	4.572754
7.020000	4.626465
7.030000	4.616699
7.040000	4.589844
7.050000	4.599609
7.060000	4.606934
7.070000	4.594727
7.080000	4.602051
7.090000	4.638672
7.100000	4.616699
7.110000	4.641113
7.120000	4.663086
7.130000	4.672852
7.140000	4.606934
7.150000	4.616699
7.160000	4.575195
7.170000	4.543457
7.180000	4.528809
7.190000	4.475098
7.200000	4.448242
7.210000	4.433594
7.220000	4.418945
7.230000	4.401855
7.240000	4.401855
7.250000	4.431152
7.260000	4.431152
7.270000	4.450684
7.280000	4.455566
7.290000	4.479980
7.300000	4.477539
7.310000	4.477539
7.320000	4.460449
7.330000	4.477539
7.340000	4.489746
7.350000	4.489746
7.360000	4.523926
7.370000	4.497070
7.380000	4.494629
7.390000	4.475098
7.400000	4.501953
7.410000	4.519043
7.420000	4.509277
7.430000	4.523926
7.440000	4.536133
7.450000	4.553223
7.460000	4.553223
7.470000	4.597168
7.480000	4.633789
7.490000	4.631348
7.500000	4.643555
7.510000	4.645996
7.520000	4.655762
7.530000	4.592285
7.540000	4.599609
7.550000	4.602051
7.560000	4.577637
7.570000	4.567871
7.580000	4.597168
7.590000	4.565430
7.600000	4.565430
7.610000	4.536133
7.620000	4.587402
7.630000	4.558105
7.640000	4.565430
7.650000	4.611816
7.660000	4.597168
7.670000	4.572754
7.680000	4.624023
7.690000	4.584961
7.700000	4.584961
7.710000	4.541016
7.720000	4.533691
7.730000	4.558105
7.740000	4.558105
7.750000	4.562988
7.760000	4.599609
7.770000	4.565430
7.780000	4.587402
7.790000	4.577637
7.800000	4.606934
7.810000	4.602051
7.820000	4.592285
7.830000	4.589844
7.840000	4.645996
7.850000	4.604492
7.860000	4.614258
7.870000	4.621582
7.880000	4.667969
7.890000	4.643555
7.900000	4.660645
7.910000	4.670410
7.920000	4.633789
7.930000	4.633789
7.940000	4.653320
7.950000	4.602051
7.960000	4.587402
7.970000	4.582520
7.980000	4.565430
7.990000	4.577637
8.000000	4.541016
8.010000	4.545898
8.020000	4.519043
8.030000	4.555664
8.040000	4.602051
8.050000	4.616699
8.060000	4.606934
8.070000	4.584961
8.080000	4.560547
8.090000	4.575195
8.100000	4.560547
8.110000	4.536133
8.120000	4.545898
8.130000	4.538574
8.140000	4.550781
8.150000	4.545898
8.160000	4.567871
8.170000	4.567871
8.180000	4.599609
8.190000	4.614258
8.200000	4.575195
8.210000	4.597168
8.220000	4.597168
8.230000	4.645996
8.240000	4.663086
8.250000	4.675293
8.260000	4.699707
8.270000	4.665527
8.280000	4.670410
8.290000	4.655762
8.300000	4.658203
8.310000	4.648438
8.320000	4.663086
8.330000	4.645996
8.340000	4.655762
8.350000	4.628906
8.360000	4.638672
8.370000	4.633789
8.380000	4.572754
8.390000	4.592285
8.400000	4.577637
8.410000	4.587402
8.420000	4.528809
8.430000	4.545898
8.440000	4.592285
8.450000	4.548340
8.460000	4.562988
8.470000	4.597168
8.480000	4.548340
8.490000	4.548340
8.500000	4.516602
8.510000	4.543457
8.520000	4.514160
8.530000	4.545898
8.540000	4.545898
8.550000	4.538574
8.560000	4.584961
8.570000	4.575195
8.580000	4.580078
8.590000	4.658203
8.600000	4.597168
8.610000	4.597168
8.620000	4.624023
8.630000	4.663086
8.640000	4.643555
8.650000	4.653320
8.660000	4.677734
8.670000	4.663086
8.680000	4.699707
8.690000	4.675293
8.700000	4.704590
8.710000	4.697266
8.720000	4.665527
8.730000	4.645996
8.740000	4.663086
8.750000	4.631348
8.760000	4.570313
8.770000	4.580078
8.780000	4.555664
8.790000	4.582520
8.800000	4.545898
8.810000	4.536133
8.820000	4.521484
8.830000	4.545898
8.840000	4.567871
8.850000	4.548340
8.860000	4.577637
8.870000	4.587402
8.880000	4.597168
8.890000	4.621582
8.900000	4.636230
8.910000	4.638672
8.920000	4.638672
8.930000	4.655762
8.940000	4.638672
8.950000	4.616699
8.960000	4.631348
8.970000	4.577637
8.980000	4.611816
8.990000	4.631348
9.000000	4.631348
9.010000	4.675293
9.020000	4.624023
9.030000	4.663086
9.040000	4.650879
9.050000	4.643555
9.060000	4.650879
9.070000	4.616699
9.080000	4.577637
9.090000	4.611816
9.100000	4.645996
9.110000	4.663086
9.120000	4.653320
9.130000	4.645996
9.140000	4.658203
9.150000	4.685059
9.160000	4.680176
9.170000	4.687500
9.180000	4.641113
9.190000	4.694824
9.200000	4.704590
9.210000	4.692383
9.220000	4.687500
9.230000	4.645996
9.240000	4.655762
9.250000	4.641113
9.260000	4.675293
9.270000	4.663086
9.280000	4.672852
9.290000	4.643555
9.300000	4.680176
9.310000	4.655762
9.320000	4.631348
9.330000	4.643555
9.340000	4.638672
9.350000	4.592285
9.360000	4.606934
9.370000	4.550781
9.380000	4.553223
9.390000	4.558105
9.400000	4.565430
9.410000	4.587402
9.420000	4.553223
9.430000	4.538574
9.440000	4.572754
9.450000	4.580078
9.460000	4.597168
9.470000	4.567871
9.480000	4.575195
9.490000	4.575195
9.500000	4.572754
9.510000	4.626465
9.520000	4.621582
9.530000	4.611816
9.540000	4.628906
9.550000	4.653320
9.560000	4.614258
9.570000	4.619141
9.580000	4.631348
9.590000	4.611816
9.600000	4.633789
9.610000	4.636230
9.620000	4.653320
9.630000	4.655762
9.640000	4.643555
9.650000	4.650879
9.660000	4.663086
9.670000	4.638672
9.680000	4.677734
9.690000	4.663086
9.700000	4.636230
9.710000	4.650879
9.720000	4.643555
9.730000	4.631348
9.740000	4.616699
9.750000	4.670410
9.760000	4.667969
9.770000	4.638672
9.780000	4.645996
9.790000	4.631348
9.800000	4.638672
9.810000	4.643555
9.820000	4.638672
9.830000	4.650879
9.840000	4.650879
9.850000	4.653320
9.860000	4.692383
9.870000	4.667969
9.880000	4.645996
9.890000	4.663086
9.900000	4.665527
9.910000	4.633789
9.920000	4.611816
9.930000	4.616699
9.940000	4.599609
9.950000	4.606934
9.960000	4.636230
9.970000	4.645996
9.980000	4.694824
9.990000	4.672852
10.000000	4.665527
10.010000	4.631348
10.020000	4.645996
10.030000	4.645996
10.040000	4.628906
10.050000	4.628906
10.060000	4.606934
10.070000	4.599609
10.080000	4.577637
10.090000	4.572754
10.100000	4.597168
10.110000	4.592285
10.120000	4.609375
10.130000	4.597168
10.140000	4.616699
10.150000	4.653320
10.160000	4.658203
10.170000	4.602051
10.180000	4.606934
10.190000	4.626465
10.200000	4.631348
10.210000	4.614258
10.220000	4.636230
10.230000	4.655762
10.240000	4.648438
10.250000	4.631348
10.260000	4.606934
10.270000	4.599609
10.280000	4.575195
10.290000	4.584961
10.300000	4.599609
10.310000	4.606934
10.320000	4.606934
10.330000	4.614258
10.340000	4.589844
10.350000	4.562988
10.360000	4.545898
10.370000	4.501953
10.380000	4.499512
10.390000	4.501953
10.400000	4.519043
10.410000	4.533691
10.420000	4.548340
10.430000	4.565430
10.440000	4.577637
10.450000	4.609375
10.460000	4.624023
10.470000	4.631348
10.480000	4.638672
10.490000	4.624023
10.500000	4.624023
10.510000	4.611816
10.520000	4.658203
10.530000	4.602051
10.540000	4.589844
10.550000	4.570313
10.560000	4.514160
10.570000	4.487305
10.580000	4.467773
10.590000	4.440918
10.600000	4.406738
10.610000	4.409180
10.620000	4.458008
10.630000	4.450684
10.640000	4.460449
10.650000	4.487305
10.660000	4.489746
10.670000	4.462891
10.680000	4.516602
10.690000	4.506836
10.700000	4.533691
10.710000	4.594727
10.720000	4.558105
10.730000	4.597168
10.740000	4.587402
10.750000	4.543457
10.760000	4.550781
10.770000	4.501953
10.780000	4.511719
10.790000	4.479980
10.800000	4.492188
10.810000	4.494629
10.820000	4.492188
10.830000	4.538574
10.840000	4.506836
10.850000	4.511719
10.860000	4.489746
10.870000	4.487305
10.880000	4.450684
10.890000	4.440918
10.900000	4.401855
10.910000	4.436035
10.920000	4.428711
10.930000	4.479980
10.940000	4.462891
10.950000	4.450684
10.960000	4.443359
10.970000	4.494629
10.980000	4.416504
10.990000	4.467773
11.000000	4.470215
11.010000	4.475098
11.020000	4.519043
11.030000	4.514160
11.040000	4.504395
11.050000	4.501953
11.060000	4.487305
11.070000	4.553223
11.080000	4.499512
11.090000	4.497070
11.100000	4.545898
11.110000	4.565430
11.120000	4.584961
11.130000	4.548340
11.140000	4.565430
11.150000	4.553223
11.160000	4.567871
11.170000	4.562988
11.180000	4.572754
11.190000	4.558105
11.200000	4.597168
11.210000	4.572754
11.220000	4.548340
11.230000	4.531250
11.240000	4.470215
11.250000	4.475098
11.260000	4.477539
11.270000	4.470215
11.280000	4.470215
11.290000	4.482422
11.300000	4.479980
11.310000	4.499512
11.320000	4.504395
11.330000	4.514160
11.340000	4.499512
11.350000	4.543457
11.360000	4.597168
11.370000	4.592285
11.380000	4.572754
11.390000	4.587402
11.400000	4.594727
11.410000	4.592285
11.420000	4.604492
11.430000	4.550781
11.440000	4.550781
11.450000	4.570313
11.460000	4.584961
11.470000	4.533691
11.480000	4.587402
11.490000	4.633789
11.500000	4.631348
11.510000	4.616699
11.520000	4.611816
11.530000	4.611816
11.540000	4.636230
11.550000	4.604492
11.560000	4.560547
11.570000	4.587402
11.580000	4.580078
11.590000	4.533691
11.600000	4.519043
11.610000	4.509277
11.620000	4.499512
11.630000	4.570313
11.640000	4.553223
11.650000	4.584961
11.660000	4.584961
11.670000	4.577637
11.680000	4.597168
11.690000	4.599609
11.700000	4.587402
11.710000	4.645996
11.720000	4.616699
11.730000	4.577637
11.740000	4.655762
11.750000	4.628906
11.760000	4.624023
11.770000	4.628906
11.780000	4.587402
11.790000	4.619141
11.800000	4.619141
11.810000	4.633789
11.820000	4.602051
11.830000	4.611816
11.840000	4.648438
11.850000	4.633789
11.860000	4.626465
11.870000	4.621582
11.880000	4.580078
11.890000	4.582520
11.900000	4.541016
11.910000	4.562988
11.920000	4.592285
11.930000	4.592285
11.940000	4.602051
11.950000	4.648438
11.960000	4.638672
11.970000	4.609375
11.980000	4.633789
11.990000	4.606934
12.000000	4.643555
12.010000	4.648438
12.020000	4.672852
12.030000	4.638672
12.040000	4.660645
12.050000	4.628906
12.060000	4.626465
12.070000	4.602051
12.080000	4.621582
12.090000	4.626465
12.100000	4.667969
12.110000	4.636230
12.120000	4.655762
12.130000	4.645996
12.140000	4.631348
12.150000	4.638672
12.160000	4.611816
12.170000	4.614258
12.180000	4.638672
12.190000	4.619141
12.200000	4.621582
12.210000	4.633789
12.220000	4.633789
12.230000	4.587402
12.240000	4.582520
12.250000	4.584961
12.260000	4.577637
12.270000	4.611816
12.280000	4.626465
12.290000	4.621582
12.300000	4.624023
12.310000	4.643555
12.320000	4.628906
12.330000	4.614258
12.340000	4.572754
12.350000	4.545898
12.360000	4.589844
12.370000	4.597168
12.380000	4.592285
12.390000	4.562988
12.400000	4.580078
12.410000	4.589844
12.420000	4.619141
12.430000	4.609375
12.440000	4.626465
12.450000	4.606934
12.460000	4.592285
12.470000	4.597168
12.480000	4.626465
12.490000	4.624023
12.500000	4.643555
12.510000	4.592285
12.520000	4.626465
12.530000	4.611816
12.540000	4.597168
12.550000	4.584961
12.560000	4.567871
12.570000	4.611816
12.580000	4.602051
12.590000	4.602051
12.600000	4.614258
12.610000	4.599609
12.620000	4.626465
12.630000	4.599609
12.640000	4.587402
12.650000	4.587402
12.660000	4.592285
12.670000	4.587402
12.680000	4.602051
12.690000	4.611816
12.700000	4.636230
12.710000	4.660645
12.720000	4.665527
12.730000	4.643555
12.740000	4.650879
12.750000	4.611816
12.760000	4.675293
12.770000	4.655762
12.780000	4.677734
12.790000	4.670410
12.800000	4.675293
12.810000	4.672852
12.820000	4.663086
12.830000	4.609375
12.840000	4.611816
12.850000	4.567871
12.860000	4.541016
12.870000	4.533691
12.880000	4.523926
12.890000	4.550781
12.900000	4.509277
12.910000	4.560547
12.920000	4.580078
12.930000	4.577637
12.940000	4.565430
12.950000	4.592285
12.960000	4.594727
12.970000	4.567871
12.980000	4.587402
12.990000	4.570313
13.000000	4.584961
13.010000	4.562988
13.020000	4.580078
13.030000	4.565430
13.040000	4.565430
13.050000	4.545898
13.060000	4.550781
13.070000	4.587402
13.080000	4.597168
13.090000	4.606934
13.100000	4.609375
13.110000	4.589844
13.120000	4.589844
13.130000	4.582520
13.140000	4.638672
13.150000	4.592285
13.160000	4.577637
13.170000	4.560547
13.180000	4.604492
13.190000	4.624023
13.200000	4.631348
13.210000	4.660645
13.220000	4.611816
13.230000	4.626465
13.240000	4.638672
13.250000	4.606934
13.260000	4.624023
13.270000	4.599609
13.280000	4.626465
13.290000	4.665527
13.300000	4.655762
13.310000	4.641113
13.320000	4.655762
13.330000	4.584961
13.340000	4.587402
13.350000	4.567871
13.360000	4.606934
13.370000	4.565430
13.380000	4.597168
13.390000	4.604492
13.400000	4.594727
13.410000	4.545898
13.420000	4.533691
13.430000	4.506836
13.440000	4.477539
13.450000	4.445801
13.460000	4.477539
13.470000	4.455566
13.480000	4.462891
13.490000	4.499512
13.500000	4.506836
13.510000	4.489746
13.520000	4.565430
13.530000	4.582520
13.540000	4.572754
13.550000	4.567871
13.560000	4.636230
13.570000	4.655762
13.580000	4.655762
13.590000	4.609375
13.600000	4.609375
13.610000	4.562988
13.620000	4.580078
13.630000	4.543457
13.640000	4.501953
13.650000	4.538574
13.660000	4.521484
13.670000	4.533691
13.680000	4.526367
13.690000	4.558105
13.700000	4.548340
13.710000	4.538574
13.720000	4.533691
13.730000	4.558105
13.740000	4.580078
13.750000	4.553223
13.760000	4.633789
13.770000	4.616699
13.780000	4.633789
13.790000	4.616699
13.800000	4.633789
13.810000	4.567871
13.820000	4.580078
13.830000	4.575195
13.840000	4.548340
13.850000	4.531250
13.860000	4.489746
13.870000	4.580078
13.880000	4.536133
13.890000	4.533691
13.900000	4.538574
13.910000	4.516602
13.920000	4.558105
13.930000	4.528809
13.940000	4.536133
13.950000	4.560547
13.960000	4.560547
13.970000	4.514160
13.980000	4.567871
13.990000	4.521484
